id,username,tweet
1936083211,Lilljaa,about an 1 hour of work left - then swimming 
1936083240,BFurby_abrsjobs,ah spotted it.... My 100th Tweet.. so proud 
1936083288,bizziefan,@musical_musings Mornin 
1936083297,rhys_isterix,"Oh, and pretty please retweet!  http://thrdl.es/~/604"
1936083313,Ivan_B,@shortattention subscribed! 
1936083315,galleysmith,@jennsbookshelf It's nice to be appreciated for your hard work and even better when the interest comes from the person you love 
1936083318,yashka,@wildobs Breathtaking!  Good morning from CT 
1936083319,nickiboyd,@weareholdfire http://twitpic.com/61r4b - Closer than Mole has ever got!! 
1936083326,135mm,@picsiechick Good enough day for a free hug again? 
1936083347,MadisonLindley,"@rawrawlee lol cheers, I worked it out now "
1936083428,darnell,@AnnieAreYouOhK iPhone FTW!! 
1936083467,beelat21,@iamdiddy LMAO LMAO.. FOREAL THO.. U WENT IN!!! 
1936083511,sachac,Everybody except Aaron Kim: if you love what Aaron's done for IBM and Web 2.0 - appreciation/parting gift http://bit.ly/FOQVf 
1936083515,peroxideprinces,@mikegentile I really really really really like you? I'd die to meet you.  we should hang outt in AZ when you come by.
1936083525,giovonnipratt,"@SimplyiNK  to conserve trees, this is just my way of making this world a better place "
1936083533,jrrilynn1,At work... having a blast  i know right
1936083540,pinkerten,"@wiama thank you very much, kind sir,,, "
1936083547,BITNALLC,Building houses for cheap! Not really making much money but happy to be working. 
1936083580,catrionax,@Lewis_Bennett trust me I've done nothing like all week so far.. And going out tonight so it's all good 
1936083605,djschooler,i an actually laughing at my own joke...  tee hee 
1936083619,kulpreetsingh,@JenTekk Thanks Jen! Yeah it's back. You have a great day too 
1936083794,LynneFox1,is looking forward to summer!!  x
1936083799,iro_ny,@Wolfgang_ Ooh i never knew thanks! 
1936083853,Phee78,@Ingenue_Em I'm glad your sis is OK. 
1936083862,ixDavidTaxi,Fuck you too 
1936083911,LeenMaeZee,@JenicaMarie how did I find out about gyukaku? Ty &amp; I have been going there for 3 years!  we love it there.. We always go to the westw ...
1936083929,JSM9393,Looove thunder storms  Http://twitpic.com/5zku4
1936083935,PhatGripDotCom,I owe such a debt to the person who invented coffee..... 
1936083938,tinyclimber,Now that I've got some sugar and coffee the day is looking up 
1936083984,BlueBird001,@zoebatsparkes  aaw me too =D lol yeah that's a nice pic you've got too 
1936084053,calendarann,"@dheagle93 Sounds good - except  for that last one...I mean, what's the Boo to do in that game?  "
1936084138,Im4tun8,@paquinanna Finally! My birthday TB Season 1DVD set arrived today - only 1 day late  I am so excited - will be watching awhile LOL
1936099976,hubbit,@TEarlGrey The next hundred will be even quicker. Tweeting gets easier the more one does it. 
1936099994,DiaperDiaries,@thelandofnod loving this diaper bag and travel set. Stylish and practical. Would love it for the new baby http://is.gd/GWUV
1936100022,fia_xoxo,and all the kids of new york will come out and shoot the paparazzi.  ohhh lady gaga you're a nutcase. a friggin hot and talented nutcase
1936100045,gOtdance6740,with amy 
1936100095,gahbey,says YESS CHAT LAGI  http://plurk.com/p/wlcep
1936100122,DaneitaDeLite,http://twitpic.com/61yot - Good Morning 2 All my Followers thanx 4 following!  Here's a Pic 4 yall..Enjoy
1936100162,lauren_kobus,"Lots of things to do, re-doing my room "
1936100172,mcintyresweete,@joeymcintyre: I love the new background Joey and I emailed the foundation to be a volunteer!  Take Care for now! see you in STL!
1936100214,tien1empire,"Nothing like driving with the windows down, wind in your hair, listening to Hotel California "
1936100235,MzTasty,Good morning all happy hump day 
1936100243,karianna,"Survived talk last night (just!), almost didn't survive the pub afterwards! thanks @barryclearview "
1936100307,jfroebe,@Jaykul use what works 
1936100309,samueljayanth,@kalyanvarma Its more like.. the guy is retarded  ROFL
1936100313,jmleonoras,says I'll be right back.. dont change ur channel or else  JK lmao ;) http://plurk.com/p/wlcfd
1936100331,shellykramer,@TomPlant PS Your fiance is lovely - no wonder you have that big smile on your face 
1936100365,DevansMama,"@VeronicaEbie sounds like a good idea, im in! "
1936100377,DarkRedEye,something tells me today will be a good day for me  lets just hope my instincts are right.
1936100384,NathanFlores17,"@loripluna Hey, you got a great point there! Never thought of it that way. "
1936100402,Mister_Phi,@tracynova http://twitpic.com/61o74 - Am I getting a personalized issue miss? 
1936100436,jeremyg423,getting ready for a long day with Rob... dancing all day. 
1936100469,supersole,thought of writing a footnote inside a footnote but seems like it's not possible with LaTeX 
1936100494,addinfulleffect,@lrobertsglobal yay!  now nudge catherine.  
1936100508,hijirik,"@poppytalk oh, no worries!!  Thank you!!"
1936100636,Mer_Eddie,"Who just raped their Science exam? Yeah, ME.  hollllaaaaaa. As awkward as that sounds...."
1936100640,tialynch,The reason i wake up. 
1936100655,LindsBrooker,@j2s Michelle and I were just discussing how sad we are we can't be there! GOOD LUCK!!  Praying for you guys!
1936100659,KimBrame,@PRNewswire are you actually going to &quot;talk&quot; to each other or are you just going to hear the clicks of texting 
1936100741,BrandonMCocke,"Back to school, hopefully I can get into Beginning Piano "
1936100757,falliingforyou,i'm with my best friend twitter.com/liveinadreeam 
1936100777,mileonme,birthday tomorrow cant`t wait 
1936100800,PeyHayMama,@jlhornback2 Ha - No the Frenchman thinks anyone who has one is Gay...but of course loves to look at my pages on FB 
1936100856,MarioPadilla,@jthrasher FAIL on your part.  lol
1936100866,Jussipekka,@akuvaramaki I hear you. Good tools are critical to have 
1936100920,infatuatedgabby,"I have a pretty large vocabulary thank you very much, i just don't feel the need to use it at the moment "
1936101002,BoonnetteC,@haydenpersonal  Lov your background !! 
1936101061,pauug,@itschristablack luck in the next concerts here in Argentina u was AWESOME 
1936101076,slaff,@OuchBlog ?? ? ???? ????????? ??? ????? ???????-??  ??????? ???
1936101116,AddieBef,"@its_sb Mine Are Never Guhd As This One,.. Lol,. U Should Check Tha Picture Of Me &amp;&amp; Mah Sister (HalfSister),, Thas How Gud It Wuz,.! "
1936101123,Dublins98Dave,"@ericlalor No that's a chap, @liam11, who's doing that tonight. Mine's only 42&quot;! "
1936101135,Hooded,"playing with the free app iDaft, great little thing "
1936101152,Delphine_Angua,has finished &quot;Sourcery&quot;. 
1936101155,danishk,@ghoseb haha.. tell them they are the monks of the IT world.. 
1936101192,mpbailey1911,"@Stealx thanks mate, i'd love it. I grit my teeth that i need to get a Vista cert  period "
1936101291,eunice007,"@mumu_am good morning, aree!!!  i hope your therapy goes well today!"
1936101328,kyoisorange,"@KrikenKing @konkonkon Do not be alarmed, am not a randomer. I'm Pokemario from ONM, just though I'd let you know "
1936101397,uzziefly,@LanceChick Hi Katrina! Hope your morning has been good so far.  things are about to get spicy in this stage real soon!
1936101413,bsankr,@fald happy birthday  ? http://blip.fm/~74l4e
1936101454,chi_yeah,@SophRigh hmmm....lets say wednesday  Reminds me of wednesday walk to Pear Tree 
1936101474,CafeJohnsonia,@30daysblog how long have you had it?  right now I'm leaning that way....thanks for replying.  
1936101490,blogthings,@schwabdude12 Awesome! I'm glad the outcome fit you well. I'm in the middle too 
1936101496,GladysPorterZoo,@BozAdventures Great! 
1936101497,bpd375,@Spiritfm905 hoping Olivia plays my songs! 
1936101524,thesachambers,@DaleChumbley &amp; @PhxREguy share and share alike - 
1936101575,misswiz,@wickedlibrarian Ah - a schoolboy error. Nowhere near the crime of double denim though 
1936101605,hubbit,"@TEarlGrey Oh, and mazel tov "
1936101616,JustBella,A big WELCOME to my new Tweeties... I am excited to share and learn from/with you! 
1936101742,sdmix,"Too busy to keep up with twitter recently, twibble is acting up still as well, hope all is well with everyone! Having good days to! "
1936101759,mitchyy,Wants am iPhone 
1936101766,Lexiiness,I get to see my baby tonight 
1936101774,Leticiatarozo,"you say goodbye, AND I SAY HELLO!! "
1936101808,hannahspanana,@LiverpoolDan hey sorry I didn't reply I was tweeting after the service when I was with friends not during it 
1936101816,daliuhh,#unfollowdiddy and follow me instead 
1936101873,MaddixMannquin,gah! school /: then chilling wiff Adam (: and possibly Morgan 
1936101905,alexisxgame,Goodnight Y'all twitters.. tnx for suppoting me.. lol..ahahha..enrollment tomorrow.. 
1936101928,Prettyfuls85,"@jordanknight tell me about it!!!  Tink!!! I want more sleep, well good morning, my love!!!  "
1936102004,nsane8,@nsane8 its a good warning.  trust me. ;) (via @aka55) =&gt; i trust u!! 
1936102079,cheeyanie,weee.. i love RAIN!! 
1936102080,jordieeee28,Im not going to complain today because some may have experienced a confrontation 
1936102094,globalsultana,http://twitpic.com/61ypc - Eastern Conference Finals Game 4 - I was there for Magic domination 
1936102118,CaddyChristy,#3wordsaftersex You're an idiot! That's my favorite 
1936102158,chloe_hew,All of them! Apple strawberry watermelon grape and cherry 
1936102180,Den558,no classes = tacos + dr pepper + going to bed again 
1936102201,ScrapShoppeEtsy,@madamecupcake CONGRATS!!!!!!  that is awesome
1936102227,OSUscooterGRAD,"So tired... ha! Going to workout, then work!  #fb"
1936102278,tyler55woods,I have not been tweeting try to tweet more been playing gmod and I love the song call on me  btw saveing up to get a laptop 
1936102319,mrjawright,@bpmore the /usr/bin/grrl was never updated that often...just kind of random.  she's prolly using stumblr now 
1936102340,taylormcfly,@emmacandlish haha you got me  xx
1936102378,lucyhedges,@shinyshiny Very Gossip Girl. xoxo back atcha  See you then
1936102381,bananafacexo,I wish i could sing. I sound like a cat falling off a cliff when i attempt. 
1936102427,_magic8ball,"@SherKro As I see it, yes "
1936102472,QolourBliss,@TheRealMrRiley i'm right there with ya babe lol my cuz been keeping me hear... 
1936102578,KalinFaith,@physcogramma Wow!! U haven't been on here in forever! How ya been?? 
1936102689,emiinwonderland,"Dude, I love My Chemical Romance. "
1936102692,dezertsnow,"@archreena Nako, matulog ka na. I'll do the printing for you. "
1936102740,mitchyy,Wants an Phone 
1936102783,tn_femme,@RainbowSoulPoet Thank you 
1936102809,Mallelou,"between 4.9 and 6.9 , I'm really happy right now "
1936102915,Njayy92,Online for a few mins.. Missing you!  blah its only 9:27 am and im beat!!  hahaha REHERSALS ALL DAY :[
1936102916,ChelsiieVegas,just got back from shopping!!!! got loads of DVDs and make up and a Hannah Montana CD 
1936102963,antheagoh,gonna stay up and watch Man Utd tonight 
1936103055,ginabina730,@Hals7747 you are probably asleep right now but it's 9:25 AM and Adam Lambert is on Live with Regis and Kelly...  
1936103061,LizAnjos,"@NintendoRed sometimes, you just have to let go! "
1936103122,TiernanDouieb,@misswiz ah. Perhaps point her in the direction of a nicer one. 
1936103130,ExpertDater,@SingleInThe604 Nice to meet you u too! Im glad u enjoyed the article 
1936103138,bpende,"@ChrisCavs : I love you, man... you making me feel better all the time "
1936103148,svenringling,Recently published book on HR-IT keeps bringing subscribers to our free strategic HCM newsletter   http://bit.ly/lVOP7
1955772437,holisticguru,@Envirogisgirl yes  lemonade as an electrolyte/energy drink. ssshhhhh. i have perfected it... with other secret ingredients.
1955772520,rehes,@liveguy @thejakemusic oh...yall didnt see that?  i was just....i....um... I LOVE YOU BOTH A LOT I PROMISE...each a little bit
1955772561,SkibletAtHeart,"@Tracy_DCfan Ok, now I'm jealous lol!  That's so awesome!  I'm seeing them on July 11th, but I'm in the 20th row...Andy's side though "
1955772632,JessDubb,"Mmmm a triple double for the double triple  yes yes yes, Hold my mule while i shout"
1955772681,ShannonGrissom,@caseyleonard @holly_leonard I'm painting one of your fuchsia tomorrow on the show. 
1955772707,Punker0freak,eatting mc donalds 
1955772766,GothicblueCJ,"@NeeCee75 Hey I gotta! My aunt had a lumpectomy a few yrs ago! And since NKs shirts don't quite fit, I got those at Torrid! "
1955772796,shelbyveneman,: worship prep for Saturday nght!  revo!
1955772862,sami_stardust,@lampie1970 guy ritchie and robert downey jr....that's all i need to know! 
1955772881,Tuff63,Way to go #CAVS......Headed to Orlando on Saturday for a game 6.....NOW is the time to tune into @FOXSportsOH! Great game! #CAVS 
1955772920,jenners480,@riskybusinessmb i'm so excited for your new music!!  i know its going to be great
1955772952,stephanie_annie,WOW who knew running actually would make you feel good?! haha well I just ran a little more then 2 miles in a half hour!  peace out
1955772974,taylorizzleee,http://twitpic.com/65v0f - me &amp; baybayyy ridin dirtayy w/ the top down! ha 
